id,artist,album,song,playlist,media_type,genre,Bytes
2271,Queen,"News Of The World","We Will Rock You",Music,"MPEG audio file",Rock,4026815
2272,Queen,"News Of The World","We Are The Champions",Music,"MPEG audio file",Rock,5939794
2273,Queen,"News Of The World","Sheer Heart Attack",Music,"MPEG audio file",Rock,6642685
2274,Queen,"News Of The World","All Dead, All Dead",Music,"MPEG audio file",Rock,6144878
2275,Queen,"News Of The World","Spread Your Wings",Music,"MPEG audio file",Rock,8936992
2276,Queen,"News Of The World","Fight From The Inside",Music,"MPEG audio file",Rock,6078001
2277,Queen,"News Of The World","Get Down, Make Love",Music,"MPEG audio file",Rock,7509333
2278,Queen,"News Of The World","Sleep On The Sidewalk",Music,"MPEG audio file",Rock,6099840
2279,Queen,"News Of The World","Who Needs You",Music,"MPEG audio file",Rock,6292969
2280,Queen,"News Of The World","It's Late",Music,"MPEG audio file",Rock,12519388
2281,Queen,"News Of The World","My Melancholy Blues",Music,"MPEG audio file",Rock,6691838
2282,"R.E.M. Feat. Kate Pearson","Out Of Time","Shiny Happy People",Music,"MPEG audio file","Alternative & Punk",7475323
2282,"R.E.M. Feat. Kate Pearson","Out Of Time","Shiny Happy People","90’s Music","MPEG audio file","Alternative & Punk",7475323
2283,"R.E.M. Feat. Kate Pearson","Out Of Time","Me In Honey",Music,"MPEG audio file","Alternative & Punk",8194751
2283,"R.E.M. Feat. Kate Pearson","Out Of Time","Me In Honey","90’s Music","MPEG audio file","Alternative & Punk",8194751
2284,"R.E.M. Feat. Kate Pearson","Out Of Time","Radio Song",Music,"MPEG audio file","Alternative & Punk",8421172
2284,"R.E.M. Feat. Kate Pearson","Out Of Time","Radio Song","90’s Music","MPEG audio file","Alternative & Punk",8421172
2285,R.E.M.,Green,"Pop Song 89",Music,"MPEG audio file","Alternative & Punk",6132218
2286,R.E.M.,Green,"Get Up",Music,"MPEG audio file","Alternative & Punk",5264376
2287,R.E.M.,Green,"You Are The Everything",Music,"MPEG audio file","Alternative & Punk",7373181
2288,R.E.M.,Green,Stand,Music,"MPEG audio file","Alternative & Punk",6349090
2289,R.E.M.,Green,"World Leader Pretend",Music,"MPEG audio file","Alternative & Punk",8537282
2290,R.E.M.,Green,"The Wrong Child",Music,"MPEG audio file","Alternative & Punk",7065060
2291,R.E.M.,Green,"Orange Crush",Music,"MPEG audio file","Alternative & Punk",7742894
2292,R.E.M.,Green,"Turn You Inside-Out",Music,"MPEG audio file","Alternative & Punk",8395671
2293,R.E.M.,Green,Hairshirt,Music,"MPEG audio file","Alternative & Punk",7753807
2294,R.E.M.,Green,"I Remember California",Music,"MPEG audio file","Alternative & Punk",9950311
2295,R.E.M.,Green,Untitled,Music,"MPEG audio file","Alternative & Punk",6332426
2296,R.E.M.,"New Adventures In Hi-Fi","How The West Was Won And Where It Got Us",Music,"MPEG audio file",Rock,8994291
2296,R.E.M.,"New Adventures In Hi-Fi","How The West Was Won And Where It Got Us","90’s Music","MPEG audio file",Rock,8994291
2297,R.E.M.,"New Adventures In Hi-Fi","The Wake-Up Bomb",Music,"MPEG audio file",Rock,10077337
2297,R.E.M.,"New Adventures In Hi-Fi","The Wake-Up Bomb","90’s Music","MPEG audio file",Rock,10077337
2298,R.E.M.,"New Adventures In Hi-Fi","New Test Leper",Music,"MPEG audio file",Rock,10866447
2298,R.E.M.,"New Adventures In Hi-Fi","New Test Leper","90’s Music","MPEG audio file",Rock,10866447
2299,R.E.M.,"New Adventures In Hi-Fi",Undertow,Music,"MPEG audio file",Rock,10131005
2299,R.E.M.,"New Adventures In Hi-Fi",Undertow,"90’s Music","MPEG audio file",Rock,10131005
2300,R.E.M.,"New Adventures In Hi-Fi","E-Bow The Letter",Music,"MPEG audio file",Rock,10714576
2300,R.E.M.,"New Adventures In Hi-Fi","E-Bow The Letter","90’s Music","MPEG audio file",Rock,10714576
2301,R.E.M.,"New Adventures In Hi-Fi",Leave,Music,"MPEG audio file",Rock,14433365
2301,R.E.M.,"New Adventures In Hi-Fi",Leave,"90’s Music","MPEG audio file",Rock,14433365
2302,R.E.M.,"New Adventures In Hi-Fi",Departure,Music,"MPEG audio file",Rock,6818425
2302,R.E.M.,"New Adventures In Hi-Fi",Departure,"90’s Music","MPEG audio file",Rock,6818425
2303,R.E.M.,"New Adventures In Hi-Fi","Bittersweet Me",Music,"MPEG audio file",Rock,8114718
2303,R.E.M.,"New Adventures In Hi-Fi","Bittersweet Me","90’s Music","MPEG audio file",Rock,8114718
2304,R.E.M.,"New Adventures In Hi-Fi","Be Mine",Music,"MPEG audio file",Rock,10790541
2304,R.E.M.,"New Adventures In Hi-Fi","Be Mine","90’s Music","MPEG audio file",Rock,10790541
2305,R.E.M.,"New Adventures In Hi-Fi","Binky The Doormat",Music,"MPEG audio file",Rock,9950320
2305,R.E.M.,"New Adventures In Hi-Fi","Binky The Doormat","90’s Music","MPEG audio file",Rock,9950320
2306,R.E.M.,"New Adventures In Hi-Fi",Zither,Music,"MPEG audio file",Rock,5032962
2306,R.E.M.,"New Adventures In Hi-Fi",Zither,"90’s Music","MPEG audio file",Rock,5032962
2307,R.E.M.,"New Adventures In Hi-Fi","So Fast, So Numb",Music,"MPEG audio file",Rock,8341223
2307,R.E.M.,"New Adventures In Hi-Fi","So Fast, So Numb","90’s Music","MPEG audio file",Rock,8341223
2308,R.E.M.,"New Adventures In Hi-Fi","Low Desert",Music,"MPEG audio file",Rock,6989288
2308,R.E.M.,"New Adventures In Hi-Fi","Low Desert","90’s Music","MPEG audio file",Rock,6989288
2309,R.E.M.,"New Adventures In Hi-Fi",Electrolite,Music,"MPEG audio file",Rock,8051199
2309,R.E.M.,"New Adventures In Hi-Fi",Electrolite,"90’s Music","MPEG audio file",Rock,8051199
2310,"R.E.M. Feat. Kate Pearson","Out Of Time","Losing My Religion",Music,"MPEG audio file","Alternative & Punk",8885672
2310,"R.E.M. Feat. Kate Pearson","Out Of Time","Losing My Religion","90’s Music","MPEG audio file","Alternative & Punk",8885672
2311,"R.E.M. Feat. Kate Pearson","Out Of Time",Low,Music,"MPEG audio file","Alternative & Punk",9633860
2311,"R.E.M. Feat. Kate Pearson","Out Of Time",Low,"90’s Music","MPEG audio file","Alternative & Punk",9633860
2312,"R.E.M. Feat. Kate Pearson","Out Of Time","Near Wild Heaven",Music,"MPEG audio file","Alternative & Punk",6610009
2312,"R.E.M. Feat. Kate Pearson","Out Of Time","Near Wild Heaven","90’s Music","MPEG audio file","Alternative & Punk",6610009
2313,"R.E.M. Feat. Kate Pearson","Out Of Time",Endgame,Music,"MPEG audio file","Alternative & Punk",7664479
2313,"R.E.M. Feat. Kate Pearson","Out Of Time",Endgame,"90’s Music","MPEG audio file","Alternative & Punk",7664479
2314,"R.E.M. Feat. Kate Pearson","Out Of Time",Belong,Music,"MPEG audio file","Alternative & Punk",8219375
2314,"R.E.M. Feat. Kate Pearson","Out Of Time",Belong,"90’s Music","MPEG audio file","Alternative & Punk",8219375
2315,"R.E.M. Feat. Kate Pearson","Out Of Time","Half A World Away",Music,"MPEG audio file","Alternative & Punk",6837283
2315,"R.E.M. Feat. Kate Pearson","Out Of Time","Half A World Away","90’s Music","MPEG audio file","Alternative & Punk",6837283
2316,"R.E.M. Feat. Kate Pearson","Out Of Time",Texarkana,Music,"MPEG audio file","Alternative & Punk",7260681
2316,"R.E.M. Feat. Kate Pearson","Out Of Time",Texarkana,"90’s Music","MPEG audio file","Alternative & Punk",7260681
2317,"R.E.M. Feat. Kate Pearson","Out Of Time","Country Feedback",Music,"MPEG audio file","Alternative & Punk",8178943
2317,"R.E.M. Feat. Kate Pearson","Out Of Time","Country Feedback","90’s Music","MPEG audio file","Alternative & Punk",8178943
2318,R.E.M.,"The Best Of R.E.M.: The IRS Years","Carnival Of Sorts",Music,"MPEG audio file","Alternative & Punk",7669658
2319,R.E.M.,"The Best Of R.E.M.: The IRS Years","Radio Free Aurope",Music,"MPEG audio file","Alternative & Punk",8163490
2320,R.E.M.,"The Best Of R.E.M.: The IRS Years","Perfect Circle",Music,"MPEG audio file","Alternative & Punk",6898067
2321,R.E.M.,"The Best Of R.E.M.: The IRS Years","Talk About The Passion",Music,"MPEG audio file","Alternative & Punk",6725435
2322,R.E.M.,"The Best Of R.E.M.: The IRS Years","So Central Rain",Music,"MPEG audio file","Alternative & Punk",6414550
2323,R.E.M.,"The Best Of R.E.M.: The IRS Years","Don't Go Back To Rockville",Music,"MPEG audio file","Alternative & Punk",9010715
2324,R.E.M.,"The Best Of R.E.M.: The IRS Years","Pretty Persuasion",Music,"MPEG audio file","Alternative & Punk",7577754
2325,R.E.M.,"The Best Of R.E.M.: The IRS Years","Green Grow The Rushes",Music,"MPEG audio file","Alternative & Punk",7422425
2326,R.E.M.,"The Best Of R.E.M.: The IRS Years","Can't Get There From Here",Music,"MPEG audio file","Alternative & Punk",7285936
2327,R.E.M.,"The Best Of R.E.M.: The IRS Years","Driver 8",Music,"MPEG audio file","Alternative & Punk",6779076
2328,R.E.M.,"The Best Of R.E.M.: The IRS Years","Fall On Me",Music,"MPEG audio file","Alternative & Punk",5676811
2329,R.E.M.,"The Best Of R.E.M.: The IRS Years","I Believe",Music,"MPEG audio file","Alternative & Punk",7542929
2330,R.E.M.,"The Best Of R.E.M.: The IRS Years",Cuyahoga,Music,"MPEG audio file","Alternative & Punk",8591057
2331,R.E.M.,"The Best Of R.E.M.: The IRS Years","The One I Love",Music,"MPEG audio file","Alternative & Punk",6495125
2332,R.E.M.,"The Best Of R.E.M.: The IRS Years","The Finest Worksong",Music,"MPEG audio file","Alternative & Punk",7574856
2333,R.E.M.,"The Best Of R.E.M.: The IRS Years","It's The End Of The World As We Know It (And I Feel Fine)",Music,"MPEG audio file","Alternative & Punk",7998987
2334,Raimundos,"Cesta Básica","Infeliz Natal",Music,"MPEG audio file","Alternative & Punk",4503299
2334,Raimundos,"Cesta Básica","Infeliz Natal","90’s Music","MPEG audio file","Alternative & Punk",4503299
2335,Raimundos,"Cesta Básica","A Sua",Music,"MPEG audio file","Alternative & Punk",4622064
2335,Raimundos,"Cesta Básica","A Sua","90’s Music","MPEG audio file","Alternative & Punk",4622064
2336,Raimundos,"Cesta Básica","Papeau Nuky Doe",Music,"MPEG audio file","Alternative & Punk",3995022
2336,Raimundos,"Cesta Básica","Papeau Nuky Doe","90’s Music","MPEG audio file","Alternative & Punk",3995022
2337,Raimundos,"Cesta Básica","Merry Christmas",Music,"MPEG audio file","Alternative & Punk",4166652
2337,Raimundos,"Cesta Básica","Merry Christmas","90’s Music","MPEG audio file","Alternative & Punk",4166652
2338,Raimundos,"Cesta Básica",Bodies,Music,"MPEG audio file","Alternative & Punk",5873778
2338,Raimundos,"Cesta Básica",Bodies,"90’s Music","MPEG audio file","Alternative & Punk",5873778
2339,Raimundos,"Cesta Básica","Puteiro Em João Pessoa",Music,"MPEG audio file","Alternative & Punk",6395490
2339,Raimundos,"Cesta Básica","Puteiro Em João Pessoa","90’s Music","MPEG audio file","Alternative & Punk",6395490
2340,Raimundos,"Cesta Básica","Esporrei Na Manivela",Music,"MPEG audio file","Alternative & Punk",9618499
2340,Raimundos,"Cesta Básica","Esporrei Na Manivela","90’s Music","MPEG audio file","Alternative & Punk",9618499
2341,Raimundos,"Cesta Básica","Bê-a-Bá",Music,"MPEG audio file","Alternative & Punk",8130636
2341,Raimundos,"Cesta Básica","Bê-a-Bá","90’s Music","MPEG audio file","Alternative & Punk",8130636
2342,Raimundos,"Cesta Básica",Cajueiro,Music,"MPEG audio file","Alternative & Punk",5164837
2342,Raimundos,"Cesta Básica",Cajueiro,"90’s Music","MPEG audio file","Alternative & Punk",5164837
2343,Raimundos,"Cesta Básica","Palhas Do Coqueiro",Music,"MPEG audio file","Alternative & Punk",4396466
2343,Raimundos,"Cesta Básica","Palhas Do Coqueiro","90’s Music","MPEG audio file","Alternative & Punk",4396466
2344,"Raul Seixas","Raul Seixas","Maluco Beleza",Music,"MPEG audio file",Rock,6628067
2345,"Raul Seixas","Raul Seixas","O Dia Em Que A Terra Parou",Music,"MPEG audio file",Rock,8586678
2346,"Raul Seixas","Raul Seixas","No Fundo Do Quintal Da Escola",Music,"MPEG audio file",Rock,5836953
2347,"Raul Seixas","Raul Seixas","O Segredo Do Universo",Music,"MPEG audio file",Rock,6315187
2348,"Raul Seixas","Raul Seixas","As Profecias",Music,"MPEG audio file",Rock,7657732
2349,"Raul Seixas","Raul Seixas","Mata Virgem",Music,"MPEG audio file",Rock,4690029
2350,"Raul Seixas","Raul Seixas","Sapato 36",Music,"MPEG audio file",Rock,6507301
2351,"Raul Seixas","Raul Seixas","Todo Mundo Explica",Music,"MPEG audio file",Rock,4449772
2352,"Raul Seixas","Raul Seixas","Que Luz É Essa",Music,"MPEG audio file",Rock,5620058
2353,"Raul Seixas","Raul Seixas","Diamante De Mendigo",Music,"MPEG audio file",Rock,6775101
2354,"Raul Seixas","Raul Seixas","Negócio É",Music,"MPEG audio file",Rock,5826775
2355,"Raul Seixas","Raul Seixas","Muita Estrela, Pouca Constelação",Music,"MPEG audio file",Rock,8781021
2356,"Raul Seixas","Raul Seixas","Século XXI",Music,"MPEG audio file",Rock,8040563
2357,"Raul Seixas","Raul Seixas","Rock Das Aranhas (Ao Vivo) (Live)",Music,"MPEG audio file",Rock,7591945
2358,"Red Hot Chili Peppers","Blood Sugar Sex Magik","The Power Of Equality",Music,"MPEG audio file","Alternative & Punk",8148266
2358,"Red Hot Chili Peppers","Blood Sugar Sex Magik","The Power Of Equality","90’s Music","MPEG audio file","Alternative & Punk",8148266
2359,"Red Hot Chili Peppers","Blood Sugar Sex Magik","If You Have To Ask",Music,"MPEG audio file","Alternative & Punk",7199175
2359,"Red Hot Chili Peppers","Blood Sugar Sex Magik","If You Have To Ask","90’s Music","MPEG audio file","Alternative & Punk",7199175
2360,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Breaking The Girl",Music,"MPEG audio file","Alternative & Punk",9805526
2360,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Breaking The Girl","90’s Music","MPEG audio file","Alternative & Punk",9805526
2361,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Funky Monks",Music,"MPEG audio file","Alternative & Punk",10708168
2361,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Funky Monks","90’s Music","MPEG audio file","Alternative & Punk",10708168
2362,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Suck My Kiss",Music,"MPEG audio file","Alternative & Punk",7129137
2362,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Suck My Kiss","90’s Music","MPEG audio file","Alternative & Punk",7129137
2363,"Red Hot Chili Peppers","Blood Sugar Sex Magik","I Could Have Lied",Music,"MPEG audio file","Alternative & Punk",8088244
2363,"Red Hot Chili Peppers","Blood Sugar Sex Magik","I Could Have Lied","90’s Music","MPEG audio file","Alternative & Punk",8088244
2364,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Mellowship Slinky In B Major",Music,"MPEG audio file","Alternative & Punk",7971384
2364,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Mellowship Slinky In B Major","90’s Music","MPEG audio file","Alternative & Punk",7971384
2365,"Red Hot Chili Peppers","Blood Sugar Sex Magik","The Righteous & The Wicked",Music,"MPEG audio file","Alternative & Punk",8134096
2365,"Red Hot Chili Peppers","Blood Sugar Sex Magik","The Righteous & The Wicked","90’s Music","MPEG audio file","Alternative & Punk",8134096
2366,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Give It Away",Music,"MPEG audio file","Alternative & Punk",9308997
2366,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Give It Away","90’s Music","MPEG audio file","Alternative & Punk",9308997
2367,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Blood Sugar Sex Magik",Music,"MPEG audio file","Alternative & Punk",8940573
2367,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Blood Sugar Sex Magik","90’s Music","MPEG audio file","Alternative & Punk",8940573
2368,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Under The Bridge",Music,"MPEG audio file","Alternative & Punk",8682716
2368,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Under The Bridge","90’s Music","MPEG audio file","Alternative & Punk",8682716
2369,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Naked In The Rain",Music,"MPEG audio file","Alternative & Punk",8724674
2369,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Naked In The Rain","90’s Music","MPEG audio file","Alternative & Punk",8724674
2370,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Apache Rose Peacock",Music,"MPEG audio file","Alternative & Punk",9312588
2370,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Apache Rose Peacock","90’s Music","MPEG audio file","Alternative & Punk",9312588
2371,"Red Hot Chili Peppers","Blood Sugar Sex Magik","The Greeting Song",Music,"MPEG audio file","Alternative & Punk",6346507
2371,"Red Hot Chili Peppers","Blood Sugar Sex Magik","The Greeting Song","90’s Music","MPEG audio file","Alternative & Punk",6346507
2372,"Red Hot Chili Peppers","Blood Sugar Sex Magik","My Lovely Man",Music,"MPEG audio file","Alternative & Punk",9220114
2372,"Red Hot Chili Peppers","Blood Sugar Sex Magik","My Lovely Man","90’s Music","MPEG audio file","Alternative & Punk",9220114
2373,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Sir Psycho Sexy",Music,"MPEG audio file","Alternative & Punk",16354362
2373,"Red Hot Chili Peppers","Blood Sugar Sex Magik","Sir Psycho Sexy","90’s Music","MPEG audio file","Alternative & Punk",16354362
2374,"Red Hot Chili Peppers","Blood Sugar Sex Magik","They're Red Hot",Music,"MPEG audio file","Alternative & Punk",2382220
2374,"Red Hot Chili Peppers","Blood Sugar Sex Magik","They're Red Hot","90’s Music","MPEG audio file","Alternative & Punk",2382220
2375,"Red Hot Chili Peppers","By The Way","By The Way",Music,"MPEG audio file",Rock,7197430
2376,"Red Hot Chili Peppers","By The Way","Universally Speaking",Music,"MPEG audio file",Rock,8501904
2377,"Red Hot Chili Peppers","By The Way","This Is The Place",Music,"MPEG audio file",Rock,8469765
2378,"Red Hot Chili Peppers","By The Way",Dosed,Music,"MPEG audio file",Rock,10235611
2379,"Red Hot Chili Peppers","By The Way","Don't Forget Me",Music,"MPEG audio file",Rock,9107071
2380,"Red Hot Chili Peppers","By The Way","The Zephyr Song",Music,"MPEG audio file",Rock,7690312
2381,"Red Hot Chili Peppers","By The Way","Can't Stop",Music,"MPEG audio file",Rock,8872479
2382,"Red Hot Chili Peppers","By The Way","I Could Die For You",Music,"MPEG audio file",Rock,6333311
2383,"Red Hot Chili Peppers","By The Way",Midnight,Music,"MPEG audio file",Rock,9702450
2384,"Red Hot Chili Peppers","By The Way","Throw Away Your Television",Music,"MPEG audio file",Rock,7483526
2385,"Red Hot Chili Peppers","By The Way",Cabron,Music,"MPEG audio file",Rock,7458864
2386,"Red Hot Chili Peppers","By The Way",Tear,Music,"MPEG audio file",Rock,10395500
2387,"Red Hot Chili Peppers","By The Way","On Mercury",Music,"MPEG audio file",Rock,6834762
2388,"Red Hot Chili Peppers","By The Way","Minor Thing",Music,"MPEG audio file",Rock,7148115
2389,"Red Hot Chili Peppers","By The Way","Warm Tape",Music,"MPEG audio file",Rock,8358200
2390,"Red Hot Chili Peppers","By The Way","Venice Queen",Music,"MPEG audio file",Rock,12280381
2391,"Red Hot Chili Peppers",Californication,"Around The World",Music,"MPEG audio file",Rock,7859167
2391,"Red Hot Chili Peppers",Californication,"Around The World","90’s Music","MPEG audio file",Rock,7859167
2392,"Red Hot Chili Peppers",Californication,"Parallel Universe",Music,"MPEG audio file",Rock,8958519
2392,"Red Hot Chili Peppers",Californication,"Parallel Universe","90’s Music","MPEG audio file",Rock,8958519
2393,"Red Hot Chili Peppers",Californication,"Scar Tissue",Music,"MPEG audio file",Rock,7153744
2393,"Red Hot Chili Peppers",Californication,"Scar Tissue","90’s Music","MPEG audio file",Rock,7153744
2394,"Red Hot Chili Peppers",Californication,Otherside,Music,"MPEG audio file",Rock,8357989
2394,"Red Hot Chili Peppers",Californication,Otherside,"90’s Music","MPEG audio file",Rock,8357989
2395,"Red Hot Chili Peppers",Californication,"Get On Top",Music,"MPEG audio file",Rock,6587883
2395,"Red Hot Chili Peppers",Californication,"Get On Top","90’s Music","MPEG audio file",Rock,6587883
